Dates;S&P500 COMPOSITE;S&P500 ES ENERGY;S&P500 ES HEALTH CARE;S&P500 ES REAL ESTATE;S&P500 ES INFO TECHNOLOGY;S&P500 ES FINANCIALS;S&P500 TRANSPORTATION;S&P500 PHARMACEUTICALS;S&P500 TELECOM SERV;S&P500 HOTELS REST & LEISURE IN;S&P500 FOOD RETAIL;S&P500 FOOD DISTRIBUTORS
18.05.2020;3,150120474;7,550218501;0,937797076;4,933507171;2,562992942;5,321285141;6,741942746;0,20411726;3,054961727;4,859066444;-0,769816428;10,668511
15.05.2020;0,392638037;-0,278316915;0,728094618;-0,44132918;0,422338654;-0,734665983;-1,315946884;0,692312893;-0,371006527;0,360426489;-0,822216629;-0,750729876
14.05.2020;1,15248227;0,942629011;1,074228117;0,09354537;1,256910529;2,642193254;0,43598414;1,261056494;0,971210545;1,95929803;-3,871279942;2,762647999
13.05.2020;-1,746268449;-4,386243947;-1,099498111;-1,610676484;-1,68780999;-3,00504621;-2,125193199;-0,073883538;-1,972118327;-2,554393051;1,639478646;-5,255232391
12.05.2020;-2,054383139;-2,36386224;-1,490863682;-4,249694002;-2,135373497;-2,670934275;-2,456450846;-1,019758671;-1,665106326;-2,552070995;-0,534061723;-4,681804987
11.05.2020;0,017748652;-1,686174724;1,701987956;-1,213967885;0,695928906;-1,942640693;-1,005791412;1,591822134;-1,280697122;-1,89937343;1,171375541;-2,983743526
08.05.2020;1,687150101;4,339976636;0,539408995;1,867271025;1,39730281;2,189781022;2,752033604;0,645268493;2,893628583;1,987256037;2,019776983;1,932983525
07.05.2020;1,150462362;2,473972503;-0,045147511;0,849647222;1,515516741;2,218579544;1,15330141;-1,474781375;0,711451635;3,194641732;-0,306233744;0,769824178
06.05.2020;-0,697940344;-2,631393049;-0,982625665;-1,843542723;0,712738409;-2,308180789;-1,403112116;-0,790438937;-2,338321753;-0,91531901;-0,092204526;2,652852476
05.05.2020;0,904057353;0,262058219;2,150660391;0,628190027;1,424314359;-0,068976934;0,94311126;1,751800691;0,429414922;-0,730055332;0,862360501;-6,112143742
04.05.2020;0,424981718;3,709416777;0,072942024;-0,014721036;1,422808478;-0,91582602;-1,917537651;-0,256875189;-0,745871071;-0,941329594;1,781258067;2,027592964
01.05.2020;-2,805904348;-5,996892802;-2,077399034;-3,23821281;-2,915578764;-3,317122165;-2,697032304;-1,266749851;-1,547338054;-4,116535571;1,109322661;-6,238238476
30.04.2020;-0,921241976;-2,237748076;-0,438675406;-0,665031601;-0,45668882;-2,682820176;-2,583664872;-0,364855004;-2,08640945;-1,336212129;0,283570369;-3,975469899
29.04.2020;2,658387436;7,351715642;0,739698597;0,350246119;4,217776574;3,007259817;2,280343408;-0,287003975;1,544980443;2,152423469;-2,596354056;4,942437772
28.04.2020;-0,524235013;2,19202429;-2,129600689;0,02367088;-1,405871469;0,909042297;0,569722842;-1,874842992;0;0,934278639;-2,764234361;1,674561244
27.04.2020;1,47140732;2,101999924;1,314584528;2,998829725;0,910490857;3,609518269;2,130763305;0,891082505;1,147303178;2,930052362;0,972088948;3,46680071
24.04.2020;1,391807849;0,208364904;1,441184897;0,288522666;2,107001061;1,413080121;1,84115644;0,8868732;0,677110993;0,381510152;0,242566183;6,693817353
23.04.2020;-0,053941864;3,0128005;0,481545132;-1,188692921;-0,689035935;-0,430769231;2,033586538;1,113106902;-0,22519539;-0,807257067;1,766258086;-3,115967915
22.04.2020;2,293024819;3,581534481;1,602510126;1,905652945;3,869079801;1,088646967;0,124486281;1,743067189;0,613088098;4,745131537;0,431716179;4,58335456
21.04.2020;-3,067484663;-1,677265501;-3,138763211;-1,608527132;-4,101208068;-3,202408649;-1,673401633;-2,377412553;-2,936610608;-2,427352668;0,753660637;-1,028588716
20.04.2020;-1,788099744;-3,294000077;-0,778581346;-3,735833217;-1,784850414;-1,956311722;-2,647687762;-0,422599661;-0,719239661;-3,042657127;0;-1,39213444
17.04.2020;2,679359183;10,43338002;2,067556406;3,220681687;1,376422077;5,566729936;3,171208192;1,673531384;2,366552722;4,682153448;-0,064557779;9,991250137
16.04.2020;0,581671074;-3,974076791;2,197401859;-0,593415008;1,242609349;-1,734313234;-0,742201866;0,990851552;0,768415474;0,521679311;-0,249001846;-0,779540234
15.04.2020;-2,203045614;-4,674204453;-0,524152561;-3,811452771;-2,186138057;-4,36611469;-1,786241996;-0,363506182;-2,568736285;-2,480339905;-0,184264655;-4,59518222
14.04.2020;3,05725242;-0,464090962;3,305483267;3,255858168;4,168441794;0,331214274;1,949953971;3,572396286;2,895470846;3,508670409;2,422752809;2,698966843
13.04.2020;-1,010459456;-0,408273312;-0,981907939;-4,585034014;0,202774813;-3,5798908;-2,152016902;-1,151709944;-1,498004841;-3,178634793;0,872183114;-5,121479613
10.04.2020;0;0;0;0;0;0;0;0;0;0;0;0
09.04.2020;1,448737809;-1,078259544;0,557333527;5,145200515;0,016011101;5,190723884;0,409472126;0,355086508;1,01764356;3,023656286;0,128557496;4,951560818
08.04.2020;3,405642605;6,734444896;4,205629613;7,405889885;2,743791683;4,400950334;3,936281129;3,301280178;0,498074113;4,315232772;-2,63714446;2,562756773
07.04.2020;-0,160304541;2,003567429;-0,932956647;0,117936622;-1,061990113;0,942157255;-0,481374383;-1,562275225;1,230252101;1,711748494;-2,359981457;2,354488533
06.04.2020;7,033130412;5,151356538;5,397331012;7,212754261;8,777663027;7,45819911;6,764732589;4,022386496;5,272469922;11,16658535;1,051869517;13,94857939
03.04.2020;-1,513712454;-1,338382752;-0,961123957;-0,758361067;-1,651237703;-2,234553089;-2,132764596;0,256544895;-2,585315408;-2,439861402;2,184508268;-4,33553442
02.04.2020;2,282938676;9,073413443;2,785442388;1,337977553;2,276504808;2,467959554;2,164399978;3,133219867;3,179684166;0,247475308;3,606853021;-1,384021029
01.04.2020;-4,414239783;-4,637421665;-3,860973957;-6,109842193;-4,714499844;-5,967863129;-4,984300059;-2,489438745;-2,476586889;-5,777173629;1,260043828;-8,24105544
31.03.2020;-1,601279196;1,633228698;-0,393450211;-3,259177422;-1,889567148;-2,9941127;-1,181484954;-0,107006677;-2,548674959;-1,613118937;1,586123736;-1,552465416
30.03.2020;3,351603599;1,034197463;4,672500984;2,734354847;4,234150856;2,013384431;0,97610522;5,804404331;2,622450395;0,993277713;1,784365559;-8,126466797
27.03.2020;-3,368731631;-6,930184805;-2,412380071;-0,07217611;-4,606089032;-3,307339196;-3,932788675;-2,0140625;-2,058843514;-5,55964401;0,45047181;-5,665731213
26.03.2020;6,241416084;6,244886828;6,980420258;7,809026234;6,349485791;6,427688504;4,915586556;6,860797115;7,352833905;2,892536952;3,794664829;17,15068493
25.03.2020;1,15350198;4,492781155;1,265633671;4,495295621;-0,280886548;2,655669356;2,659422871;-0,046729752;0,299970735;3,172850566;-7,333759008;17,11229947
24.03.2020;9,38276571;16,31221345;7,587917198;8,548732821;10,30426258;12,75421564;12,10063898;5,407687571;2,405034839;16,27726706;-2,990885762;7,471264368
23.03.2020;-2,929385836;-6,651884701;-4,974961542;-5,555224769;-0,980298164;-6,109067648;-1,649646504;-5,116007344;-4,068137713;-3,147361753;-2,172783934;2,659712553
20.03.2020;-4,335952253;0,963140358;-4,076229148;-5,476136875;-4,422062204;-3,270218427;-3,542337564;-3,481496995;-6,145439827;0,25402799;-7,048599936;-4,794751387
19.03.2020;0,470789375;6,746693342;-1,866058683;-1,343697946;1,10791989;2,252451756;1,689364899;-4,329531443;-2,793442623;8,118761523;0,794809408;18,78986842
18.03.2020;-5,183082331;-14,2816311;-3,396993899;-7,460692632;-4,589953813;-8,847107676;-6,513596254;-2,203732176;-1,631942205;-8,983068501;2,758563214;-10,89681086
17.03.2020;5,995482224;0,724533372;6,255468528;6,939941755;6,774421897;5,767529814;5,208313598;6,927341886;6,177659064;-3,268888466;6,110718076;-7,125345113
16.03.2020;-11,98405028;-13,62675619;-9,993073544;-16,54897285;-13,91486279;-13,99003148;-11,27752563;-7,46745015;-6,964445011;-15,24872152;1,267183092;-19,80054204
13.03.2020;9,287119453;8,841174613;6,954536229;8,632627646;11,96345993;13,22996495;9,380745753;6,506234612;8,182256842;6,191186249;5,45875242;8,182741506
12.03.2020;-9,511268047;-12,29576295;-7,410713447;-8,696047665;-9,83595352;-10,77126955;-9,496630335;-6,39775194;-8,218398077;-10,03652778;-4,805358267;-21,10578595
11.03.2020;-4,886841092;-5,460597674;-3,909459447;-5,440392224;-4,702349546;-5,521472393;-5,123144932;-4,608053101;-3,196962273;-8,239002603;-6,162736744;-11,64794358
10.03.2020;4,939633578;4,995091302;3,46866709;4,989389082;6,594871581;6,040892193;5,96580453;3,036724196;2,672451739;6,559309416;4,321232123;1,911270232
09.03.2020;-7,596968076;-20,08222445;-5,188570619;-7,148247526;-7,556180316;-10,9145101;-9,785988107;-4,040106577;-4,703978907;-7,884725284;-2,467811159;-8,514745442
06.03.2020;-1,70539098;-5,61331793;-0,518107322;-1,693937271;-2,031152726;-3,289714495;0,012075472;-0,18895654;-0,637094373;-0,55934859;-4,272801972;-1,034079004
05.03.2020;-3,392202216;-3,614561028;-2,395183831;-2,358243793;-3,210629466;-4,880861713;-4,737939464;-1,533945258;-2,246667831;-5,873228136;8,105707306;-4,24627949
04.03.2020;4,220259242;2,22098996;5,812281596;3,988115166;4,284408561;3,288231592;3,936572462;5,335133487;4,730265163;2,859455933;5,520926091;3,137970909
03.03.2020;-2,810794019;-3,121465732;-2,54440966;-0,104510681;-3,793943613;-3,730309849;-2,628170613;-2,354558857;-2,635171227;-3,389019667;-1,144366197;-1,693191337
02.03.2020;4,603922524;2,954618228;4,825874347;5,054896794;5,704087165;4,869525754;0,886761705;4,276359551;5,537112433;2,578283222;5,509116684;4,54613691
28.02.2020;-0,823832736;1,24668435;-1,408760529;-2,534029621;0,788487561;-2,571131696;-0,997107516;-2,14227854;-1,474944458;-0,746834073;-0,80973623;-4,348450401
27.02.2020;-4,416327867;-5,471666574;-3,33147267;-5,58900788;-5,328184377;-4,372000592;-3,855613628;-2,841723585;-3,645121009;-3,871279402;-1,353613622;-4,377774727
26.02.2020;-0,377851871;-2,968209343;-0,102673948;-0,877263259;0,398842429;-0,674058208;-1,712794451;-0,0505689;-0,337797795;-2,096248436;-3,100667408;-1,593271104
25.02.2020;-3,028001575;-4,339281096;-2,950676036;-2,571908051;-3,181426314;-3,405610434;-4,378833449;-1,656329;-1,735383182;-3,167031868;-1,985190569;-1,972449723
24.02.2020;-3,351359449;-4,737269973;-3,263226997;-1,339956105;-4,185214079;-3,274475181;-3,553151601;-2,373599105;-0,951721751;-3,625968453;-0,131567008;-1,947032912
21.02.2020;-1,051810876;-1,260003405;0,03158691;0,378773239;-2,25073174;-0,971439674;-1,358223688;0,335584092;-0,074927954;-1,124568636;1,782415959;0,430430104
20.02.2020;-0,381554273;-0,165132713;-0,621205237;1,153334897;-1,009652478;-0,130003687;0,2668571;-0,230856464;0,074984138;-1,014799997;0,809980449;0,669664839
19.02.2020;0,47058265;1,321293243;0,453911773;-1,361305002;1,087401738;0,736903831;0,485950247;-0,235699759;0,492696499;0,578177638;-0,573914653;-0,820446036
18.02.2020;-0,291998012;-0,827212611;-0,367911503;-0,154017943;-0,348901575;-0,88728738;-0,241133327;-0,441160695;-0,335066436;-0,279947743;5,246237031;-1,764392324
17.02.2020;0;0;0;0;0;0;0;0;0;0;0;0
14.02.2020;0,184354197;-0,808423091;0,132458007;1,105617628;0,493909017;0,077552445;-0,53589497;-0,076373722;-0,098112772;-0,472336473;-1,397694524;0,346613034
13.02.2020;-0,163044282;-0,452979303;-0,541782283;0,50473433;-0,298597767;-0,04457278;0,05999625;-1,157508575;0,405632497;-0,494425338;-0,210889571;0,61893844
12.02.2020;0,646266101;1,357852834;0,138519001;0,669607689;1,062137297;0,073696255;0,945038861;-0,814428521;-0,398245412;1,50900916;0,879992264;1,561116395
11.02.2020;0,168849882;1,043825881;0,615558192;1,219998405;-0,344738089;0,403068775;0,310083406;0,074930985;-0,767468499;1,08168518;1,065285379;-0,897065037
10.02.2020;0,732635957;-0,810182352;0,51197812;1,226894826;1,35068678;0,208784562;0,230879499;0,271538543;0,074511377;0,851816685;0,644272857;-0,517347302
07.02.2020;-0,540083329;-0,750655913;-0,808899549;0,048453525;-0,977349943;-0,357746972;-0,705387396;-0,658661464;0,530106598;-1,258608246;-0,318658692;0,966341288
06.02.2020;0,332564646;-1,040940452;0,110953789;0,401345928;0,882579761;-0,16886646;0,0781575;0,25073514;1,118685544;-0,660658649;-0,107737512;1,214891508
05.02.2020;1,125064062;3,78234076;1,967224188;-0,068870523;0,602852775;1,969322118;1,356928384;0,736587366;0,958823529;-0,109765811;2,520333367;0,853124792
04.02.2020;1,498036271;0,197490125;1,697520264;1,188816922;2,598482302;1,037875455;1,8598053;1,109788873;1,25677527;1,508264884;1,518858308;-2,112760289
03.02.2020;0,725464421;-1,339252682;0,925508683;0,131352106;1,319067333;0,595453631;0,131621815;1,134550372;-1,887564282;0,625538373;0,445400092;-6,646838488
31.01.2020;-1,770585262;-3,185367368;-1,98583247;-1,360434043;-2,718111444;-2,020301567;-2,493106472;-1,030513919;0,16975941;-1,292268657;-2,505615173;-0,845470192
30.01.2020;0,313435572;0,884081711;-0,775363662;0,263873665;0,883554857;1,249276577;-0,746635725;-0,358719279;0,423255541;-0,084280648;0,36569482;1,159712465
29.01.2020;-0,086684736;-1,065325675;-0,279024423;-0,625302566;0,21386981;-0,159397478;0,74841169;0,092098238;-2,98277632;0,633735921;-3,106494515;-0,943025144
28.01.2020;1,005355111;0,411611267;0,477111323;0,299425427;1,872890081;1,130410252;0,750185626;-0,303401288;1,043047312;1,010931771;0;0,401000476
27.01.2020;-1,573068485;-2,755346629;-0,757594804;-0,415038079;-2,362793742;-1,537606888;-2,659256305;0,106570043;-0,664033431;-2,68069155;0,497560976;-0,351156901
24.01.2020;-0,904214052;-1,172926106;-1,676829268;-0,233165829;-0,450301073;-1,36206188;-0,597051901;-1,755028858;-0,393431406;-1,776776121;-0,879992264;-1,148106771
23.01.2020;0,114096485;-0,362061459;-0,4952281;0,966026708;0,48346175;-0,234288057;1,913803116;-0,192016302;-0,550042529;0,680056726;0,247200814;0,540551382
22.01.2020;0,028908784;-0,892532703;0,118207191;-0,789272339;0,366713019;0,266233385;-0,662135387;-0,335876273;0,863646763;-0,075797522;-0,140367861;-0,108193667
21.01.2020;-0,265195428;-1,882924438;0,041882581;1,07041107;-0,083247838;-0,863608135;-1,856;0,037767793;0,425043079;-1,819687832;0,923257291;0,495323622
20.01.2020;0;0;0;0;0;0;0;0;0;0;0;0
17.01.2020;0,386214465;-0,65745783;0,059985538;0,134490769;0,713838669;0,430740445;0,08992695;-0,031246338;0,921685699;1,032343269;0,249755142;0,193671384
16.01.2020;0,836654719;0,117461936;0,523698601;0,792803155;1,400979488;0,771889853;1,27502963;0,240130506;0,782847462;1,052457717;-0,74369319;0,012105927
15.01.2020;0,187015519;-0,671421653;0,848862491;0,774102745;0,07069763;-0,548881727;0,253902341;0,883429444;-0,238955589;0,495973123;-1,907214037;0,303566911
14.01.2020;-0,151453866;0,002201431;0,54694698;-0,494295012;-0,596156251;-0,239681983;0,819651459;0,868525896;-0,052426166;0,272963922;1,48062128;-1,576567604
13.01.2020;0,697628126;0,083724414;-0,35305017;1,23853211;1,344141186;0,728207745;0,968920691;0,362531322;-0,452305016;0,340026988;0,208494957;-1,413871652
10.01.2020;-0,285522338;-0,639243416;0,040913797;0,947169017;-0,188559896;-0,780945704;-0,515529209;0,323589977;-0,266034353;-0,526294805;-0,280437095;0,342857143
09.01.2020;0,665529273;0,756573143;0,470625739;0,063184499;1,131365071;0,769291153;0,195446354;0,731382083;-1,301444146;0,987148945;0,072579475;0,118366542
08.01.2020;0,490241506;-1,74039316;0,643358297;0,423011844;1,033491527;0,540625863;0,900231781;0,083579353;0,303446696;1,11623804;-0,596411909;1,160481755
07.01.2020;-0,28032086;-0,205476489;-0,240888762;-1,195352336;-0,110060379;-0,668326049;0,025617707;-0,166879752;-0,296837539;-0,215994421;-0,730519481;-0,806675113
06.01.2020;0,353339413;0,778167709;0,587971161;0,083661006;0,2898229;-0,056804826;-0,594616619;0,083509556;0,02855022;-0,224292499;0,34976762;-0,130481199
03.01.2020;-0,705987077;-0,341052266;-0,850098702;0,809648309;-1,063985553;-1,102264582;-0,766946743;-0,813605515;-0,296043268;-0,760948269;0,139142117;-0,366372518
02.01.2020;0,837878159;0,850019717;0,18936206;-1,323235686;1,734764178;0,942529185;0,952830429;0,235684825;-0,566091141;1,471498643;-1,138411915;-1,028355314
01.01.2020;0;0;0;0;0;0;0;0;0;0;0;0
31.12.2019;0,294602473;0,677121242;0,298819915;0,636515913;0,375042831;0,29221416;0,299370554;0,373665959;0,221264042;0,13147139;-0,241328728;-0,303198157
30.12.2019;-0,578082851;-0,345085282;-0,65660928;-0,129647443;-0,591441135;-0,388755397;-0,92278051;-0,545410796;-0,485546522;-0,622799892;1,042314129;0,070017796
27.12.2019;0,003395156;-0,470346306;0,063772834;0,348329696;0,022300135;-0,136561384;-0,120272956;0,05216205;0,317172633;0,100968347;-0,447427293;0,23393865
26.12.2019;0,51281574;0,010939483;-0,11817557;0,544326765;0,740102841;0,549245768;0,341726162;0,137951355;0,255522117;0,410293397;-0,722994046;0,187501831
25.12.2019;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2019;-0,019540882;-0,048110567;-0,099637454;0,169068853;0,038705005;0,100141376;-0,01143191;-0,184487046;-0,209655485;0,110349713;0,728259317;0,09383889
23.12.2019;0,086613147;1,060820368;0,32592717;-0,54229023;0,301808345;-0,174451653;0,262350199;0,026744404;-0,6082451;0,029980513;-0,379344682;-0,163948825
20.12.2019;0,494482696;0,876156504;0,777129699;0,655862565;0,568002922;0,056876128;0,689893951;1,026721785;1,185320264;0,632199671;0,8319388;1,124027948
19.12.2019;0,445922147;-0,062384422;0,388374267;1,069152803;0,709651643;0,029427344;0,021804376;0,689655172;0,268556083;0,39651944;1,519269974;0,49986115
18.12.2019;-0,043226041;0,30393099;0,121674168;1,32599558;-0,061478007;-0,474461106;-0,853287892;0,140304037;-0,08563599;-0,059855109;-1,288869724;-0,083240844
17.12.2019;0,03352708;-0,037976946;-0,087562697;-1,156465499;-0,170200381;0,488551416;-0,204319907;0,542346883;-0,00570874;-0,20049024;1,379511342;-0,106909523
16.12.2019;0,714781621;1,425172765;1,082753287;0,759570152;0,8666739;0,401867502;0,834335731;0,636767098;0,730304773;0,34656194;0,783277035;0,825406965
13.12.2019;0,007258795;-0,909295016;-0,111587983;0,177258971;0,641005055;-0,470560555;0,422786795;-0,22690081;-0,372386136;0,402606566;-0,390110694;0,324424997
12.12.2019;0,857516639;1,96653007;0,88326983;-1,448657861;1,083597361;1,999880007;0,979730607;0,840347788;0,269990809;1,438515732;0,637974187;0,470820213
11.12.2019;0,29082017;-0,155432124;0,165670619;-0,75690304;0,706799265;-0,205564204;0,419598645;0,209832967;-0,017230486;0,549640511;0,537793566;0,42432386
10.12.2019;-0,109695277;0,151088524;0,146803336;-0,680357818;0,003269299;-0,001995729;-0,101538702;0,296868249;0,138034163;-0,109948197;0,10866344;-0,722159256
09.12.2019;-0,316283683;-0,246626019;-0,682420133;0,134572522;-0,483469004;-0,30044968;-0,358004514;0,26411403;-0,440907009;-0,222922322;1,275574008;0,435181174
06.12.2019;0,913573039;1,996087017;0,616314094;0,101031362;1,12122229;1,351133339;1,21440481;0,505617978;0,33321843;1,117107892;2,575811997;-0,241184214
05.12.2019;0,150027628;-0,495967368;0,029522346;0,054755286;0,390392771;0,372439479;-0,294525748;0,213939872;0,224563828;0,012089835;-3,039800995;1,194907153
04.12.2019;0,632354843;1,570113698;0,913033954;0,601694915;0,352658862;0,987306065;0,804919244;1,17482876;1,035545989;0,548456527;0,91374636;0,849178512
03.12.2019;-0,663804205;-1,548123943;-0,208109266;0,74276445;-0,847880955;-1,317222738;-2,092915095;0,076957061;0,432369267;-0,74945175;-1,264065831;0,594243268
02.12.2019;-0,863106419;0,027818346;-0,440501789;-1,748940989;-1,395999948;-0,645342312;-1,46646978;-0,172143975;-0,366748166;-0,232243629;1,463635449;0,335382895
29.11.2019;-0,401125053;-1,011978521;-0,350472357;-0,442607207;-0,335878257;-0,213987161;-0,558249047;-0,396769165;-0,296012537;-0,68492669;0,403999596;-0,629513053
28.11.2019;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;0,417446792;0,313061093;0,481167354;0,322553619;0,57231205;0,377396367;-0,387117926;0,581511359;0,572062343;1,058159698;0,701790073;0,508653309
26.11.2019;0,21955298;-1,011712163;-0,067944843;1,440530319;0,06825628;-0,118298111;0,138899412;0,324587117;0,475073314;1,035369128;0,147695442;1,039370737
25.11.2019;0,750733854;0,162044962;1,066133747;0,055272109;1,42746939;0,651853646;1,493034641;0,167578561;-0,946958694;0,66132308;-0,183010523;0,961832544
22.11.2019;0,217493572;-0,347980349;0,400406594;-0,541271989;-0,121829149;0,758469234;1,048964633;0,644361477;0,367346939;0,85063269;1,308132049;-0,202081864
21.11.2019;-0,158277732;1,634266429;0,219688715;-1,388599308;-0,48495334;-0,097509446;-0,073761582;0,612046585;0,645539906;-0,655336466;0,41371464;-0,752107468
20.11.2019;-0,375619355;1,036971296;-0,085852864;0,029198298;-0,723468485;-0,499262224;-1,669466076;0,014505577;-1,085505311;-0,354287529;-1,038894575;-0,585700192
19.11.2019;-0,059256317;-1,47272016;0,65389755;0,18386962;0,243264571;0,15791072;-0,242450399;0,331824599;-2,108194113;-0,24257693;-0,519295387;-0,507304775
18.11.2019;0,050313095;-1,330517903;-0,377191036;0,499769014;0,25303379;0,148006975;-0,125510282;-0,268520669;0,165063464;0,222917989;0,971572508;-1,115674615
15.11.2019;0,769546249;0,669714286;2,210671456;0,582942593;0,841311285;0,456230396;0,256749199;1,721541414;0,907472288;0,271990741;-0,592774286;0,135043889
14.11.2019;0,083709325;-0,291717945;-0,073423436;0,839154882;-0,131693313;0,087656712;0,069955864;-0,303226566;-0,377639183;0,107899863;-0,553918081;0,344933785
13.11.2019;0,07115504;-0,514680875;0,109802356;1,072028243;0,25150673;-0,57359439;-0,699715819;-0,06766497;0,126038384;0,445158897;0,21899669;1,145295773
12.11.2019;0,156462078;-0,58604756;0,579575222;-0,794430445;0,288644233;0,03649635;-0,706062354;0,153216064;-0,660178704;0,200431474;1,467624412;0,187252281
11.11.2019;-0,19624452;-0,55589178;-0,413568689;0,222593211;0,060280869;-0,260874841;-0,317531753;-0,473600094;0,148190368;-0,298659303;-1,516616622;-0,311116181
08.11.2019;0,256062855;-0,811507848;0,798929874;-0,234882132;0,586353945;0,016180902;-0,142311437;0,717713948;-0,959638724;0,08436425;0,59386679;-0,617360295
07.11.2019;0,273012695;1,578626437;0,142213577;-1,077267543;0,668754989;0,667847617;0,671090333;-0,348775606;0,767918089;-0,21263934;-0,519480519;-0,197494291
06.11.2019;0,070252584;-2,290531147;0,560045763;0,411470264;-0,014084129;0,4109421;-0,206930283;0,545995295;0,526075023;0,463705562;-2,979543433;1,223410347
05.11.2019;-0,118573095;0,454424543;-0,89427772;-1,76272034;-0,144655773;0,422945838;0,391559439;-0,941004031;0,125959006;0,861124389;11,36301106;-0,902825069
04.11.2019;0,370405392;3,146149625;-0,345358617;-1,051459673;0,547448942;0,890711741;2,19374429;-0,702974908;-0,46728972;-0,568867311;0;-0,578568351
01.11.2019;0,966236058;2,507851685;0,167034813;-0,28370544;1,217966194;1,422298788;2,97854862;-0,729631717;0,573131591;-0,64655329;1,417489815;1,765301542
31.10.2019;-0,30228734;-0,471213959;-0,131264699;-0,360522758;-0,12049259;-0,549496469;-1,356667669;0,02601344;0,091785223;-0,242774734;-0,4002001;0,276361657
30.10.2019;0,325332824;-2,12114985;0,778099306;0,618327219;0,608870747;-0,143956938;-0,874510922;1,630315047;0,733891939;0,165505226;0,446652895;0,682975158
29.10.2019;-0,083239565;0,41959004;1,159775851;0,384838202;-0,918825749;0,280352323;-0,330569975;1,163412677;-0,597392153;0,229911819;-2,76330076;0,316134489
28.10.2019;0,558137996;-0,622052088;1,038487902;-1,0765893;1,264413628;0,500431044;-0,122522151;0,826966292;1,979966024;-0,244591054;0,195822454;-0,390727849
25.10.2019;0,407269731;0,773823192;0,193800273;-1,304945055;1,197496523;0,492329798;1,605252123;0,698477831;-0,005857545;0,219669913;1,406586133;0,277754309
24.10.2019;0,192043987;-0,425278946;-0,596635276;-0,277990411;1,481288064;-0,040130954;-0,095568502;-0,882216607;-1,46031746;-0,081400673;-0,203677199;0,139599814
23.10.2019;0,284713901;0,750979037;0,626723254;0,173541044;0,121529863;0,358233;-0,449628568;0,556332416;-0,436756508;0,238227066;0,525704167;-0,2026428
22.10.2019;-0,356867284;1,309248757;0,172504808;-0,393954012;-1,370769917;-0,28113044;0,70082419;-0,29981861;-0,017237417;-2,789600788;3,068499401;-0,578180254
21.10.2019;0,68716094;1,858939311;-0,074413873;0,704396405;1,066332352;1,423518062;1,909907982;-0,040459136;-0,503087126;0,483906549;0,706490523;0,404572512
18.10.2019;-0,391934489;-0,54377379;-0,336083965;0,976985652;-0,911451064;0,232073404;-0,549340924;-1,756297201;1,42641772;0,527234487;-2,003827536;-0,088421983
17.10.2019;0,276282825;0,037842057;0,757661748;0,674924894;-0,233249549;0,114017727;0,529517951;0,413913403;0,150987224;-0,347890557;-0,32540395;0,379332206
16.10.2019;-0,199954601;-1,493406645;-0,118097218;-0,119204209;-0,707243892;-0,244645693;0,226492977;0,146562444;-0,30683726;0,127770441;0,820182137;-0,214037936
15.10.2019;0,995566644;0,392945689;1,760339954;0,123466952;1,104385389;1,330839821;1,351516551;1,048663366;1,385220403;-0,101257158;0,872988702;0,112945448
14.10.2019;-0,138707929;-0,116811513;-0,033637997;0,131871755;-0,101249206;0,119744835;-0,337078652;-0,12401016;-0,426651081;-0,389953547;-0,618089028;0,152232747
11.10.2019;1,093893054;1,404847078;0,801185794;-0,287639711;1,491067063;1,281146637;2,185641168;1,243419858;0,369566493;0,639783832;1,718867163;0,818553888
10.10.2019;0,641570186;1,281282242;0,514148831;0,185253798;0,637601364;1,024727111;1,15158045;-0,046870984;1,013273288;0,180465343;-2,814059084;0,102424036
09.10.2019;0,910454674;1,067002934;0,685327712;0,309712587;1,451446019;0,99669269;1,157836629;-0,181107472;-0,910105102;0,936802007;0,286710142;0,748129676
08.10.2019;-1,556082605;-1,783927976;-1,830659211;-0,480828505;-1,815818077;-2,023586465;-1,928149032;-1,023243308;-0,699667658;-1,10516195;-1,527900797;-0,831450134
07.10.2019;-0,447830461;-0,920332264;-0,429344961;-0,323611339;-0,47864819;-0,443303268;-0,461504449;-0,391328284;0,474516696;-0,499320725;0,199689372;0,089621031
04.10.2019;1,42168534;0,617342578;1,58988239;0,605810839;1,710760026;1,932756191;1,174299614;1,845762172;1,155555556;0,879704373;0,816463483;0,25671744
03.10.2019;0,797199068;1,257423124;0,932558985;1,180051705;1,236877739;0,163567107;0,41692988;0,691223145;0,249509891;0,669613834;-1,838941648;-0,865286732
02.10.2019;-1,790323952;-2,606191168;-1,51935974;-0,53915063;-1,978106669;-2,097135085;-2,19674607;-1,103113163;-1,33638122;-1,685935858;-2,106507604;-0,919320438
01.10.2019;-1,225837661;-2,303662526;-0,962266502;-1,018062397;-0,850455652;-2,079305752;-2,66864443;-0,40578926;-1,026801253;-1,905982668;-0,741412417;-0,050405872
30.09.2019;0,504762323;-0,753774549;0,895455996;0,156237152;1,039447534;-0,105143446;0,025396656;0,452919063;0,665732306;0,925248889;0,154922806;0,671304127
27.09.2019;-0,531632646;0;-0,419848431;-0,783225912;-1,281598893;0,236594756;-0,466978873;-0,043763016;-0,145781095;-0,470942234;-0,154683166;0,088881365
